r_naive,r_correct,theta
0.0934698,0.452456,6.04929
0.218651,0.7909,4.54315
0.760067,0.996477,2.88825
0.958194,0.834891,1.00041
0.722125,0.860582,5.61535
0.36777,0.890761,5.3681
0.598047,0.933701,0.835322
0.272282,0.841938,4.01856
0.0441833,0.0116607,6.10927
0.533334,0.760916,0.76084
0.762462,0.846497,3.60581
0.0772855,0.869431,5.19787
0.0367142,0.897233,1.41997
0.881755,0.759642,0.00485901
0.874576,0.677342,2.1451
0.795703,0.580168,2.03471
0.991275,0.405213,6.21646
0.55242,0.620902,6.16204
0.193989,0.621939,0.0242382
0.484305,0.999867,3.77301
0.965884,0.994281,2.81797
0.197959,0.961241,4.39367
0.336013,0.964573,4.7728
0.555633,0.463149,3.72935
0.883616,0.196194,0.146877
0.65708,0.682688,3.58079
0.732736,0.705511,2.92499
0.820234,0.57279,2.89624
0.604186,0.516529,5.73225
0.253778,0.531936,0.730787
0.279751,0.685403,0.421231
0.483331,0.3,2.76133
0.382252,0.689472,1.38158
0.661632,0.869451,0.935218
0.430639,0.762258,0.506978
0.558671,0.44982,6.13615
0.509484,0.908415,4.00773
0.270859,0.957143,5.5514
0.864406,0.956399,4.50826
0.418369,0.646794,3.70021
0.225816,0.316806,4.58159
0.0800341,0.742468,4.572
0.477542,0.357472,0.234926
0.494221,0.931531,3.9277
0.589937,0.403077,4.10874
0.194159,0.997115,3.45032
0.0801088,0.940094,3.63556
0.731486,0.586403,4.02681
0.847602,0.447855,2.21628
0.81481,0.684971,0.00473321
0.830913,0.512936,5.2606
0.682144,0.703549,0.990044
0.642977,0.901234,1.8015
0.947839,0.570521,5.89181
0.402538,0.99552,0.669955
0.994651,0.73072,1.92957
0.368374,0.537378,5.11575
0.792874,0.193075,5.63072
0.901111,0.680162,4.27548
0.916812,0.944387,1.22739
0.280922,0.244858,2.78155
0.975413,0.866681,5.45239
0.557229,0.568799,2.23575
0.568733,0.560104,5.6212
0.474384,0.575775,3.3333
0.346002,0.563624,0.664444
0.717298,0.828431,0.953976
0.376577,0.822076,0.0498773
0.0483355,0.773378,1.13346
0.33118,0.749452,0.763316
0.169657,0.901337,1.66354
0.827758,0.822331,0.245822
0.692408,0.631657,0.446616
0.797302,0.594968,0.312945
0.461394,0.895792,2.95466
0.287102,0.262673,2.70595
0.181254,0.600292,5.61058
0.186642,0.967472,2.85421
0.827881,0.883644,3.55015
0.483362,0.284097,3.11472
0.0671268,0.448554,3.63143
0.0992302,0.500426,0.192873
0.523162,0.550817,4.48946
0.371483,0.799357,1.02954
0.0625554,0.797569,0.506677
0.460144,0.695451,6.04389
0.159674,0.158709,6.00259
0.602231,0.798525,5.80026
0.382982,0.717408,5.2815
0.281248,0.913507,4.3057
0.028001,0.432105,0.201661
0.19676,0.27372,0.866593
0.25778,0.629033,2.91225
0.654668,0.712889,2.96352
0.759151,0.334653,5.33153
0.63278,0.927691,2.04863
0.791016,0.950037,2.92302
0.0107019,0.654255,5.32791
0.966486,0.333998,2.32695
0.541229,0.950541,1.79522
0.991967,0.703701,1.02032
0.809269,0.630795,5.3512
0.253248,0.653719,1.99047
0.602735,0.919002,3.27601
0.0137503,0.644662,4.91981
0.0995544,0.281008,4.52675
0.638027,0.662806,4.08719
0.561465,0.722405,3.29517
0.537397,0.789534,0.865669
0.459938,0.933862,1.28007
0.949099,0.698823,4.94321
0.834855,0.656502,0.826953
0.0356429,0.183097,0.181964
0.0503627,0.699176,4.21891
0.130085,0.61489,1.26206
0.970369,0.773812,4.70084
0.175463,0.443524,3.53282
0.204334,0.910534,4.23527
0.0907078,0.390507,0.0096973
0.878016,0.402356,5.19361
0.543436,0.489624,0.00555882
0.677334,0.470296,2.15996
0.20966,0.686645,1.60274
0.109104,0.861348,5.75318
0.858358,0.734337,5.93743
0.277268,0.943674,6.16889
0.295197,0.962447,4.48841
0.0262013,0.807664,0.333988
0.511053,0.467139,4.60465
0.313507,0.582565,4.84124
0.422052,0.646438,3.87607
0.412885,0.514889,3.76324
0.922709,0.875435,5.63051
0.234167,0.45506,1.29655
0.0941601,0.320882,3.38512
0.992716,0.832355,0.489214
0.908795,0.550894,0.678773
0.304797,0.701738,5.26959
0.597788,0.915447,5.35586
0.985526,0.899061,0.652756
0.0139963,0.970521,4.35992
0.996084,0.231035,0.199212
0.0518187,0.731797,1.84671
0.214776,0.693712,4.74015
0.693222,0.923589,4.16642
0.885171,0.825191,4.88863
0.201904,0.939498,6.06854
0.431218,0.467449,0.684637
0.508362,0.927543,0.179441
0.743752,0.859186,1.99815
0.255199,0.900998,3.40859
0.150139,0.565095,3.09761
0.969153,0.56481,5.61327
0.289167,0.842497,0.659143
0.708069,0.560871,4.99493
0.441449,0.727341,2.34006
0.698341,0.685714,1.07516
0.882636,0.917736,2.25397
0.242406,0.874768,4.02256
0.100334,0.817183,1.20902
0.132082,0.939649,4.01323
0.523239,0.464464,2.04387
0.84291,0.841835,5.27714
0.0948747,0.631119,3.46332
0.275132,0.967477,3.22312
0.852654,0.854898,1.35369
0.544342,0.236362,5.64435
0.128456,0.789915,0.738178
0.042124,0.859481,1.84478
0.177096,0.202747,1.51496
0.561838,0.98272,1.71204
0.424199,0.630408,1.93903
0.369354,0.942656,5.32508
0.521686,0.277794,0.755808
0.442651,0.830296,5.58022
0.370821,0.945354,1.1215
0.415372,0.928893,3.85026
0.125151,0.857724,3.55549
0.179421,0.442211,3.74351
0.161073,0.232106,2.92263
0.624772,0.349559,4.62022
0.712393,0.987482,5.86725
0.308897,0.163737,4.48712
0.578199,0.568396,5.88244
0.658164,0.950278,1.39249
0.0498843,0.431174,3.89176
0.982184,0.70864,0.278711
0.335647,0.575835,0.90081
0.411205,0.86475,5.74128
0.775793,0.633234,4.56745
0.576065,0.699596,3.33929
0.90467,0.905077,3.37935
0.100618,0.54957,3.5154
0.242469,0.932124,4.41811
0.0651051,0.822309,5.33418
0.616934,0.772796,0.451212
0.898764,0.984248,5.55956
0.519188,0.735814,1.34028
0.37216,0.410717,2.62978
0.904639,0.560568,2.83504
0.761145,0.735081,0.673203
0.906711,0.815965,5.14571
0.095905,0.261744,5.8942
0.8229,0.663842,5.90808
0.672373,0.382417,3.24742
0.590273,0.929658,0.0965041
0.501929,0.757161,0.685384
0.581955,0.964175,0.694557
0.784633,0.970232,2.97723
0.203083,0.485927,3.96718
0.653389,0.542178,2.76589
0.103465,0.814712,4.77189
0.138569,0.632751,2.51155
0.236201,0.970058,3.74781
0.972901,0.595155,5.38967
0.354358,0.779147,5.18621
0.660994,0.968713,0.344585
0.441085,0.500455,0.529738
0.897215,0.507359,4.01511
0.0918636,0.913287,1.49593
0.752154,0.622846,0.293488
0.508547,0.295052,1.3509
0.981938,0.956175,1.44311
0.225076,0.954954,0.959492
0.417318,0.408983,1.06629
0.943123,0.873977,2.52401
0.958364,0.0408974,2.11242
0.761367,0.816239,2.61333
0.95913,0.761277,1.74382
0.286214,0.773708,5.17529
0.490496,0.0980724,5.36793
0.730563,0.856863,4.60104
0.383577,0.670817,3.39586
0.917683,0.691246,3.17882
0.68368,0.697183,1.32913
0.75927,0.37259,0.770622
0.797062,0.16191,4.51965
0.197755,0.674517,3.1521
0.618536,0.835889,2.12627
0.949205,0.450734,3.28099
0.6955,0.632421,4.24091
0.40026,0.263806,0.444214
0.63558,0.361951,0.76168
0.0889445,0.913678,3.83265
0.206051,0.756768,0.282846
0.552046,0.80834,0.23582
0.324831,0.978524,2.89094
0.591419,0.863389,4.97771
0.932914,0.570261,2.51276
0.104356,0.56489,1.66303
0.170329,0.993266,3.30208
0.412905,0.912228,0.186517
0.778773,0.409858,0.304023
0.708618,0.756101,0.272057
0.395748,0.737929,3.5295
0.908198,0.412036,3.19261
0.342681,0.928043,6.15902
0.335509,0.577457,2.19354
0.867386,0.781848,1.82521
0.639378,0.380039,4.3686
0.41957,0.324773,0.724909
0.657695,0.890848,4.88512
0.91465,0.324915,2.21945
0.468521,0.192024,3.71422
0.698099,0.572154,2.19153
0.415445,0.788037,0.0828039
0.189126,0.872179,5.43518
0.996904,0.826979,5.93806
0.573053,0.968788,1.12513
0.760353,0.287812,1.35363
0.647679,0.957264,6.18649
0.531187,0.839109,5.02953
0.919635,0.286872,3.02644
0.624405,0.908747,5.96684
0.300735,0.601634,3.28529
0.14764,0.461636,4.19001
0.10156,0.78292,2.64511
0.839793,0.797047,1.06755
0.98093,0.889754,6.12898
0.425562,0.265987,2.08178
0.439275,0.478487,0.116071
0.3302,0.504105,5.46973
0.705229,0.64932,5.65814
0.513559,0.799638,4.77338
0.628065,0.648464,3.63568
0.22482,0.865511,6.26206
0.559931,0.795006,4.48553
0.427342,0.745118,2.978
0.0510608,0.832369,0.0356459
0.899602,0.0645781,5.43878
0.262407,0.759779,2.6248
0.502682,0.979545,2.23839
0.613506,0.836353,3.15022
0.179608,0.533632,0.785286
0.480371,0.985916,4.15919
0.177432,0.692844,1.84618
0.817293,0.605588,0.598917
0.104515,0.693488,1.47446
0.568977,0.769473,0.586897
0.792117,0.917571,5.37203
0.933996,0.941474,0.782778
0.227402,0.775301,6.02835
0.419217,0.750287,0.904669
0.230988,0.666917,0.71299
0.181972,0.276343,6.24527
0.906402,0.479932,1.15957
0.420238,0.891117,0.486561
0.930869,0.88297,1.30485
0.58784,0.767694,3.14136
0.390886,0.501133,2.95443
0.538792,0.649356,0.476385
0.0908134,0.451412,2.69225
0.728822,0.766157,4.87018
0.545229,0.628823,3.73006
0.590709,0.730654,1.83678
0.677124,0.932824,4.00066
0.669242,0.617518,2.86749
0.553233,0.887185,2.03011
0.723744,0.472248,4.74988
0.594647,0.632723,0.518381
0.070136,0.813824,2.99904
0.680312,0.621466,5.47882
0.722379,0.622069,3.26205
0.556603,0.261065,3.10797
0.611723,0.59606,1.93291
0.820327,0.866919,0.650832
0.878555,0.291356,2.70284
0.808018,0.711857,2.09774
0.244622,0.468761,3.16026
0.110945,0.502743,1.30344
0.815593,0.627664,2.06979
0.539369,0.174057,0.151316
0.736064,0.909332,5.76404
0.865379,0.364036,0.434651
0.27054,0.759641,3.55603
0.465644,0.643298,4.44007
0.0875579,0.769919,1.67487
0.094015,0.893802,4.93928
0.26174,0.828532,5.69559
0.757675,0.986523,3.31348
0.993465,0.102341,0.773937
0.145169,0.686213,3.59732
0.429388,0.571656,3.98072
0.528892,0.533361,4.72335
0.297724,0.977681,4.81677
0.178878,0.159721,1.53506
0.137254,0.936641,5.67049
0.767958,0.880594,5.38764
0.159532,0.867086,3.56632
0.353414,0.831342,0.617332
0.531579,0.910353,2.17693
0.438979,0.258729,3.84339
0.353718,0.261252,3.52398
0.836244,0.766791,0.0645388
0.695732,0.804596,1.84353
0.352584,0.51918,1.47562
0.80748,0.928758,0.805814
0.663132,0.61704,2.56549
0.176797,0.953847,0.952336
0.451347,0.925988,1.41353
0.379434,0.63935,4.31529
0.531507,0.82481,5.65971
0.12607,0.963449,5.68931
0.566802,0.461309,6.05428
0.794722,0.577238,3.55025
0.336589,0.949413,5.8113
0.0630842,0.694388,2.14033
0.83386,0.616195,3.40239
0.0286589,0.5594,0.401774
0.704633,0.794781,5.18255
0.282909,0.6467,1.38191
0.378283,0.759251,2.17813
0.852623,0.398239,6.05446
0.323627,0.144471,1.72338
0.396684,0.963668,1.00044
0.639784,0.445735,3.46672
0.122188,0.972128,0.258762
0.294228,0.955688,6.06179
0.0298289,0.974772,5.87849
0.916634,0.611944,2.25353
0.449335,0.947831,5.94317
0.451873,0.840905,2.79986
0.536012,0.859599,1.98465
0.654373,0.459421,0.76395
0.786698,0.36653,3.08033
0.151636,0.617278,2.47613
0.197643,0.745496,6.1687
0.611224,0.899235,2.83994
0.687114,0.245563,0.30522
0.313406,0.677235,5.71222
0.535414,0.755605,5.21474
0.64665,0.907497,0.677351
0.0696337,0.737658,0.848009
0.922477,0.953983,1.19747
0.858202,0.891162,0.20004
0.725648,0.942008,5.74109
0.461934,0.956083,2.11845
0.794744,0.927554,6.19138
0.972391,0.814074,4.14754
0.081627,0.329466,3.12293
0.639876,0.646684,4.66999
0.549717,0.904433,1.6532
0.258266,0.881406,1.12738
0.718591,0.796168,5.553
0.610951,0.727041,0.943892
0.910627,0.936505,3.48258
0.887301,0.83637,5.36011
0.725788,0.830448,1.90902
0.333645,0.475148,1.72692
0.144712,0.940265,3.86081
0.373334,0.605369,0.618785
0.193186,0.39919,0.382888
0.137947,0.871202,0.924104
0.707334,0.461063,4.96816
0.59757,0.640562,5.57056
0.634685,0.74431,4.07046
0.730006,0.717219,3.79023
0.787574,0.473652,2.66328
0.224816,0.980115,5.90988
0.309673,0.24229,3.62178
0.226586,0.823704,1.56321
0.300725,0.809297,4.01028
0.89827,0.907903,5.14015
0.0799974,0.151925,4.6337
0.268243,0.571056,4.11661
0.382942,0.823665,5.66463
0.784043,0.59273,6.26075
0.585348,0.926725,4.73702
0.765367,0.373181,3.47204
0.34235,0.515939,1.17492
0.49913,0.583797,5.60214
0.347395,0.707555,6.18805
0.0337325,0.890568,0.198412
0.621935,0.731824,5.48153
0.6407,0.836725,5.91707
0.450288,0.85136,4.86085
0.592327,0.618448,2.02765
0.291572,0.289344,2.03219
0.851849,0.822342,2.61082
0.0499169,0.990468,1.09322
0.936884,0.235741,6.0911
0.302764,0.425298,2.43783
0.664957,0.753543,5.38266
0.993242,0.766851,4.37546
0.0500431,0.843209,3.80749
0.8502,0.973647,3.6247
0.0803824,0.458555,2.10257
0.922248,0.957273,0.15705
0.0772327,0.741562,2.40238
0.0898207,0.0667363,0.339644
0.81029,0.838294,0.570149
0.436806,0.542134,1.09943
0.173248,0.963341,5.96786
0.255023,0.826697,3.92323
0.815481,0.66948,1.55804
0.18684,0.527471,0.467626
0.640847,0.799641,4.83144
0.919381,0.977413,0.968259
0.46316,0.705098,0.428481
0.00999047,0.740631,0.562546
0.147222,0.988211,2.66045
0.666099,0.515588,0.8837
0.668841,0.985756,5.95161
0.345301,0.313183,3.18843
0.241081,0.687241,0.775663
0.239342,0.519337,0.172751
0.863658,0.564208,4.60648
0.406259,0.445038,4.00264
0.922127,0.564412,0.149212
0.845922,0.754002,4.33877
0.294533,0.801222,3.88046
0.701641,0.544677,1.09329
0.364804,0.884565,1.06885
0.365509,0.888874,0.387833
0.460008,0.592335,0.909597
0.834666,0.121961,3.73433
0.87388,0.712158,0.537541
0.665633,0.283085,1.45794
0.462765,0.966414,3.99878
0.398715,0.980027,4.82973
0.380855,0.63822,4.40425
0.478286,0.46363,2.08256
0.37315,0.319269,5.30513
0.499999,0.784139,2.65222
0.573335,0.605355,2.16091
0.837886,0.94406,3.641
0.273365,0.435892,2.25246
0.604667,0.864974,4.86127
0.757281,0.79224,2.72474
0.0670776,0.329085,1.91668
0.00321027,0.684273,5.25203
0.208054,0.366678,0.215602
0.907073,0.91959,0.0305105
0.283537,0.868828,4.44136
0.723942,0.854906,2.34729
0.185959,0.902507,1.81033
0.330809,0.297269,0.791698
0.145985,0.915523,4.22229
0.353542,0.971584,0.0993636
0.777918,0.999452,5.68786
0.38453,0.37916,5.72372
0.371457,0.90211,1.8453
0.170485,0.624204,3.93924
0.944801,0.849101,3.06169
0.382019,0.825057,1.18453
0.353279,0.236621,1.60939
0.872894,0.923119,3.24192
0.912623,0.528508,3.58797
0.600794,0.906838,3.06473
0.35365,0.532965,4.0199
0.261152,0.99254,3.37788
0.00354262,0.952036,1.76662
0.558919,0.984336,4.08091
0.540148,0.965113,6.06572
0.615179,0.707887,1.83252
0.123753,0.50867,4.8284
0.694654,0.311122,3.38471
0.404987,0.758945,3.6122
0.176297,0.307027,0.722933
0.933546,0.658147,0.566047
0.783925,0.726085,4.10767
0.738365,0.614542,5.00061
0.960438,0.553276,1.33835
0.0885619,0.147482,3.22309
0.115435,0.642604,3.746
0.247672,0.238425,0.00383752
0.605808,0.936656,4.08944
0.658577,0.507527,5.97158
0.332828,0.81331,1.9189
0.950239,0.948159,2.49181
0.350539,0.989569,5.40924
0.211979,0.627729,4.18133
0.416778,0.939649,2.21928
0.945363,0.719954,4.75132
0.89438,0.436358,3.96411
0.789673,0.944704,1.87258
0.636511,0.633573,1.55316
0.0409694,0.915388,3.0267
0.987753,0.944107,0.275648
0.50338,0.661945,6.10428
0.258129,0.515688,1.06171
0.2112,0.760143,0.882599
0.130406,0.791548,2.47369
0.212076,0.306412,2.13642
0.393586,0.919308,3.5673
0.03221,0.326525,1.40853
0.386347,0.849914,1.02283
0.188853,0.814762,4.93019
0.598542,0.613713,0.632949
0.397381,0.693789,0.590366
0.652049,0.733747,0.277079
0.606573,0.849373,5.47071
0.686071,0.893898,1.55646
0.910953,0.898508,3.72763
0.416326,0.640903,4.50016
0.391662,0.52674,1.4719
0.591336,0.0485375,6.02193
0.775738,0.900077,1.72617
0.551877,0.909394,6.0821
0.756229,0.833413,2.98067
0.0604611,0.288915,2.55705
0.323127,0.177247,0.743129
0.179018,0.838355,5.69076
0.0408972,0.779033,6.05998
0.151248,0.53282,2.62356
0.845363,0.894397,5.50186
0.834643,0.430748,4.57315
0.0994898,0.763606,3.30783
0.443111,0.275098,0.393068
0.893147,0.807157,3.16339
0.690405,0.889444,4.50827
0.00908288,0.973921,1.57486
0.148663,0.488578,0.580401
0.186484,0.152505,0.587594
0.663612,0.420734,1.31931
0.819011,0.969561,1.43605
0.256075,0.515921,1.93431
0.2966,0.591905,6.04134
0.17876,0.994046,5.16973
0.305886,0.922518,4.88676
0.609001,0.578178,4.83531
0.757678,0.932392,5.25672
0.0285551,0.236632,4.89867
0.238588,0.138115,6.13473
0.341498,0.967036,0.0206931
0.370919,0.660832,1.84459
0.000601609,0.752292,1.04245
0.64978,0.868513,0.593108
0.282038,0.80531,0.723607
0.858915,0.357476,2.63599
0.765749,0.823113,2.2465
0.0956854,0.952769,0.282426
0.981334,0.767912,4.2195
0.57488,0.242096,4.92618
0.949773,0.705547,3.55486
0.882528,0.134586,4.43695
0.0853616,0.612743,0.672149
0.531331,0.809747,5.89979
0.972531,0.467871,0.319935
0.0875432,0.785035,1.86486
0.590145,0.653106,1.15404
0.955715,0.501893,2.62677
0.655768,0.992376,1.42337
0.236412,0.896003,0.967386
0.791702,0.957407,0.626368
0.640299,0.996006,0.0470463
0.961205,0.621974,2.18918
0.218817,0.647351,4.08896
0.107434,0.741805,2.5981
0.492983,0.761265,3.2484
0.163762,0.905037,0.780605
0.214206,0.652882,2.63751
0.27788,0.557845,2.7739
0.983655,0.703245,2.0852
0.344081,0.889489,2.30888
0.446587,0.677228,5.57195
0.0150281,0.945597,1.75255
0.116897,0.404845,2.33445
0.659564,0.566878,1.54292
0.304443,0.613536,0.599712
0.246003,0.707238,5.17433
0.869344,0.853463,2.8101
0.886479,0.21668,1.8781
0.138722,0.862515,4.83369
0.79243,0.648733,1.42161
0.185931,0.679252,5.27894
0.143939,0.811067,2.09482
0.0986295,0.329398,1.44102
0.181297,0.739332,0.0478159
0.792443,0.903058,1.51183
0.703337,0.509903,3.47233
0.967312,0.953851,3.40266
0.766692,0.805433,4.07485
0.123519,0.957763,3.64133
0.643839,0.639962,2.40839
0.911414,0.942874,2.56453
0.433556,0.94277,5.3896
0.998699,0.920595,2.4229
0.0792728,0.705708,2.2762
0.239268,0.813399,3.61728
0.919222,0.992967,1.59342
0.827045,0.595591,5.93804
0.76161,0.864223,1.75623
0.643734,0.941355,2.43749
0.702883,0.329266,3.70191
0.182934,0.459084,5.72771
0.112352,0.433616,5.05961
0.885811,0.448652,3.29453
0.766306,0.97269,1.8169
0.0827784,0.787805,0.865773
0.11494,0.181442,2.88794
0.189996,0.215739,3.38048
0.183432,0.657006,1.18995
0.71957,0.0690321,1.88784
0.401757,0.887717,4.00252
0.349046,0.860198,0.108095
0.126673,0.875492,1.64003
0.313657,0.758919,5.43415
0.223579,0.657554,3.37883
0.316952,0.861665,2.79485
0.419144,0.731179,1.28686
0.090683,0.951296,2.85299
0.628942,0.379325,2.26424
0.543044,0.548454,3.27501
0.240972,0.977302,3.26985
0.699059,0.91965,0.873301
0.119867,0.405214,0.82829
0.891769,0.739299,3.81208
0.814404,0.0776188,0.0425955
0.375366,0.611119,0.329002
0.227317,0.594668,1.42256
0.842659,0.473387,1.48911
0.204295,0.25099,5.19926
0.0693365,0.837684,2.18194
0.773012,0.835995,0.644676
0.601394,0.831981,2.19809
0.628733,0.0963757,3.18902
0.731446,0.924963,2.93322
0.686181,0.318595,4.95935
0.879614,0.181158,3.06527
0.89623,0.77207,2.66271
0.715639,0.493117,3.12156
0.549893,0.68904,3.16851
0.868282,0.959788,3.08696
0.852606,0.768047,4.81738
0.090971,0.678534,0.707582
0.701274,0.418814,3.45427
0.412416,0.482076,1.46441
0.339582,0.518635,0.92716
0.411876,0.440315,3.58994
0.571653,0.257546,1.81493
0.735057,0.401922,0.476829
0.719898,0.993061,3.34544
0.363223,0.595879,5.89968
0.22425,0.575102,1.92469
0.959267,0.649697,4.34348
0.52782,0.626168,1.25717
0.430543,0.884066,4.43166
0.0301557,0.69553,5.38833
0.55623,0.700961,1.4554
0.510503,0.637674,4.9078
0.836233,0.991646,1.84068
0.323538,0.877337,0.491589
0.664002,0.814438,4.81478
0.97675,0.641513,2.00865
0.747602,0.819264,2.80624
0.812183,0.899448,5.49927
0.44941,0.87384,0.979764
0.950514,0.570242,6.00246
0.235718,0.473995,5.72114
0.111384,0.616084,0.933694
0.00520651,0.663245,5.25062
0.203161,0.928582,1.55216
0.0329856,0.986569,4.88363
0.120017,0.928846,2.36325
0.915849,0.725441,0.494204
0.0819754,0.573622,4.00079
0.300122,0.617377,1.03854
0.505638,0.117474,5.31753
0.95113,0.767948,0.310796
0.733063,0.791694,3.98503
0.565258,0.737735,2.02107
0.477184,0.0728786,2.23304
0.448439,0.530129,5.22313
0.322082,0.490973,2.11396
0.0150551,0.910329,5.68101
0.634626,0.61527,5.066
0.521631,0.194527,2.90238
0.600106,0.886059,2.73494
0.654529,0.0838029,0.926469
0.975534,0.277211,6.0399
0.896597,0.547221,1.56698
0.0199032,0.399986,4.46425
0.78179,0.94911,0.450692
0.917564,0.849777,4.81956
0.575356,0.658754,5.81645
0.586542,0.953512,5.76349
0.808199,0.547777,2.74308
0.110061,0.794933,1.42482
0.0340466,0.42202,2.68566
0.590094,0.847366,5.38084
0.165777,0.79717,2.7663
0.517354,0.459736,1.33389
0.223603,0.872147,5.14878
0.711761,0.792071,0.733499
0.371487,0.937725,4.49832
0.176235,0.636265,5.15122
0.458298,0.511645,0.266887
0.371479,0.971107,0.779036
0.914654,0.581961,2.19079
0.270108,0.447206,3.11626
0.77939,0.785967,4.02366
0.090801,0.908325,4.93735
0.406894,0.753802,6.27941
0.00196205,0.798388,2.67697
0.25127,0.735262,0.962546
0.138671,0.977561,0.822993
0.665465,0.978268,2.09093
0.990734,0.910275,1.24954
0.83053,0.732776,1.4979
0.607568,0.804674,2.37146
0.345428,0.582988,4.77308
0.666882,0.744666,5.62149
0.676817,0.162397,4.15188
0.421611,0.283647,2.9519
0.175823,0.947925,2.7899
0.999793,0.337052,4.12925
0.981415,0.8857,4.96947
0.107713,0.921981,4.03739
0.896327,0.358679,3.36388
0.719903,0.497828,6.1061
0.36465,0.759711,0.462478
0.124518,0.209237,0.242251
0.335962,0.946399,0.65029
0.980798,0.756271,0.597178
0.401706,0.694868,4.3651
0.559958,0.945814,2.41982
0.486182,0.407961,0.9545
0.0951807,0.506247,5.5574
0.794933,0.904546,4.12611
0.606087,0.583249,4.57549
0.991306,0.982028,5.21608
0.0476744,0.950171,4.67458
0.433645,0.953493,3.45081
0.367677,0.662391,3.62944
0.388955,0.978671,2.30191
0.959925,0.879763,2.39789
0.659749,0.848698,5.19403
0.0609667,0.932087,0.123508
0.562036,0.399119,1.0689
0.798083,0.611061,4.43599
0.0898711,0.912724,2.16802
0.367564,0.539735,0.0564719
0.292653,0.865582,4.84067
0.0958734,0.446021,0.866828
0.912107,0.858869,6.27848
0.56755,0.803991,2.13648
0.871334,0.506558,1.27198
0.117201,0.275871,2.96774
0.849061,0.8139,4.14328
0.929123,0.933859,5.20342
0.766381,0.976662,3.17929
0.756153,0.92785,2.4862
0.755773,0.870693,4.61389
0.691015,0.379709,4.74224
