n3,n4
0.876604,0.665225
0.868235,0.76423
0.874418,0.948655
0.997795,0.944146
0.929382,0.897117
0.828659,0.972796
0.900859,0.994762
0.748883,0.903921
0.708315,0.961629
0.554513,0.97705
0.216421,0.838908
0.811512,0.818622
0.745904,0.862079
0.584621,0.999525
0.796311,0.90243
0.923716,0.591726
0.380961,0.975616
0.791641,0.59605
0.708908,0.799281
0.971472,0.942014
0.972442,0.945427
0.619515,0.7566
0.958652,0.697651
0.726506,0.93089
0.987288,0.780781
0.701904,0.967566
0.802433,0.688752
0.867481,0.433786
0.76438,0.732001
0.982714,0.992365
0.77609,0.561441
0.714551,0.81347
0.872311,0.936117
0.437788,0.96367
0.951624,0.887602
0.853165,0.835313
0.661275,0.728113
0.902941,0.654818
0.830671,0.937549
0.828654,0.604552
0.789859,0.798825
0.899872,0.956891
0.874282,0.646663
0.783254,0.46996
0.8509,0.807814
0.732058,0.850606
0.948137,0.971179
0.953658,0.615641
0.755288,0.993388
0.92264,0.451942
0.697194,0.973939
0.27749,0.953307
0.386571,0.858992
0.861209,0.757344
0.942534,0.962828
0.401963,0.761751
0.765645,0.776258
0.809995,0.372541
0.404827,0.541937
0.450707,0.759166
0.839561,0.887026
0.824093,0.866821
0.902321,0.784284
0.998724,0.906961
0.874095,0.926375
0.986677,0.942263
0.454111,0.714329
0.756952,0.850003
0.945974,0.508714
0.987874,0.836091
0.955471,0.723028
0.959746,0.80432
0.951373,0.507275
0.95832,0.798678
0.908685,0.94614
0.997506,0.881864
0.493547,0.957104
0.832884,0.758777
0.907146,0.734028
0.632425,0.503558
0.949376,0.962303
0.815197,0.780244
0.895926,0.899917
0.848091,0.747852
0.634778,0.934437
0.73219,0.953599
0.983383,0.844426
0.781855,0.99101
0.962088,0.996066
0.671371,0.801942
0.835623,0.883137
0.941488,0.989268
0.871657,0.852493
0.691054,0.805479
0.84862,0.845625
0.947059,0.808257
0.996539,0.873825
0.874599,0.822025
0.810493,0.998392
0.999784,0.736126
0.768429,0.647553
0.668569,0.744673
0.729694,0.913613
0.799767,0.766308
0.959339,0.542676
0.67534,0.893782
0.947266,0.897371
0.779499,0.96958
0.768247,0.905552
0.632191,0.591918
0.991777,0.876549
0.469507,0.457597
0.835224,0.931942
0.949131,0.982277
0.754027,0.554532
0.904973,0.821511
0.563655,0.947304
0.752938,0.898914
0.97387,0.511183
0.777089,0.540585
0.686865,0.945468
0.916209,0.984344
0.321869,0.877352
0.542628,0.612837
0.903145,0.737794
0.596135,0.936908
0.847249,0.878795
0.995205,0.898658
0.379369,0.867657
0.743541,0.850666
0.871794,0.799355
0.793702,0.871126
0.97354,0.639485
0.984778,0.733076
0.930942,0.760086
0.795512,0.955083
0.956452,0.960638
0.836738,0.76495
0.886205,0.990312
0.757737,0.990887
0.974527,0.865543
0.780048,0.974426
0.700899,0.716797
0.666444,0.856518
0.766343,0.788783
0.918661,0.763705
0.696486,0.863263
0.767739,0.926823
0.649264,0.716421
0.770514,0.617292
0.976402,0.740097
0.940709,0.805977
0.885379,0.967616
0.945791,0.887576
0.818593,0.894465
0.806439,0.947771
0.863977,0.994028
0.986992,0.886829
0.713201,0.876174
0.988764,0.835709
0.816854,0.823657
0.866511,0.945283
0.662722,0.919387
0.601217,0.930473
0.741153,0.844368
0.605962,0.800279
0.518613,0.916461
0.481814,0.709367
0.683991,0.709843
0.873795,0.51971
0.96139,0.672317
0.585454,0.753395
0.823297,0.9371
0.847988,0.892237
0.956076,0.900334
0.965434,0.90909
0.842642,0.873819
0.614692,0.827297
0.997298,0.858517
0.803456,0.751913
0.916966,0.877176
0.87374,0.996432
0.692758,0.881769
0.547226,0.908408
0.785936,0.978827
0.792616,0.882604
0.537441,0.879864
0.731931,0.968655
0.380977,0.848633
0.594916,0.931268
0.914308,0.86047
0.438395,0.823684
0.713686,0.460674
0.987165,0.815187
0.980592,0.937219
0.674694,0.825877
0.915137,0.948121
0.713191,0.689353
0.846596,0.904979
0.999074,0.945299
0.421927,0.553238
0.978433,0.807797
0.981609,0.687123
0.8393,0.768901
0.87269,0.915552
0.594497,0.989602
0.619886,0.779939
0.975747,0.892996
0.819765,0.94394
0.856161,0.942897
0.830618,0.806927
0.86203,0.710076
0.878715,0.621264
0.411499,0.849853
0.801932,0.697518
0.988215,0.989087
0.861498,0.994962
0.995771,0.75493
0.948196,0.890171
0.935918,0.944306
0.938193,0.908222
0.916104,0.632208
0.892396,0.909557
0.676625,0.464777
0.99508,0.991127
0.903657,0.749782
0.510341,0.673189
0.885904,0.753025
0.975597,0.984784
0.858685,0.905776
0.705074,0.692824
0.615297,0.734876
0.942625,0.540461
0.663468,0.891973
0.752989,0.637197
0.767953,0.993927
0.984836,0.307497
0.946195,0.967114
0.961548,0.851654
0.913255,0.938255
0.813765,0.790413
0.69638,0.589495
0.742443,0.974522
0.737735,0.566361
0.958795,0.936081
0.751351,0.575752
0.921307,0.942494
0.872006,0.993425
0.677561,0.914149
0.686161,0.746767
0.497824,0.733558
0.631846,0.907295
0.732494,0.720982
0.796542,0.94975
0.371025,0.911665
0.869971,0.942602
0.939961,0.716216
0.971921,0.869799
0.793465,0.899897
0.707954,0.767026
0.823328,0.999665
0.727654,0.844132
0.616273,0.758075
0.952992,0.968908
0.84842,0.936797
0.651394,0.842358
0.936167,0.997309
0.71393,0.924158
0.861326,0.780119
0.544408,0.863323
0.636507,0.805024
0.668135,0.940912
0.904717,0.856537
0.632258,0.98499
0.96962,0.91087
0.490658,0.937053
0.617471,0.942132
0.845796,0.478779
0.6444,0.945035
0.664685,0.858474
0.592098,0.847946
0.872953,0.978784
0.609551,0.883914
0.959447,0.991971
0.815022,0.88659
0.948591,0.992965
0.966975,0.998928
0.735725,0.889431
0.780676,0.959817
0.845064,0.979194
0.548907,0.836798
0.988718,0.920494
0.889445,0.971565
0.634698,0.734169
0.941928,0.958885
0.503203,0.95568
0.932176,0.545541
0.616673,0.743799
0.879278,0.983809
0.976055,0.753904
0.860432,0.934309
0.711466,0.799665
0.799539,0.386527
0.714759,0.713583
0.999281,0.647784
0.968174,0.670235
0.923306,0.958639
0.842471,0.830819
0.950217,0.881074
0.733541,0.983898
0.962375,0.830385
0.875317,0.73079
0.8266,0.756404
0.560962,0.894676
0.953512,0.610395
0.450212,0.879642
0.900528,0.949042
0.744747,0.973984
0.796128,0.670858
0.834515,0.626991
0.581685,0.733872
0.753761,0.800526
0.907687,0.905987
0.992374,0.795652
0.831245,0.779348
0.979217,0.927003
0.588876,0.74894
0.98996,0.853381
0.653559,0.647057
0.820355,0.908575
0.947056,0.929666
0.822955,0.651932
0.990273,0.900219
0.772591,0.575702
0.563886,0.63179
0.670106,0.933925
0.475106,0.982286
0.967625,0.707066
0.30056,0.765503
0.609386,0.991346
0.996577,0.853474
0.403948,0.574039
0.558912,0.969811
0.911719,0.853707
0.922145,0.702209
0.912006,0.942758
0.882358,0.573815
0.616572,0.901748
0.694566,0.968035
0.473424,0.981515
0.677332,0.710859
0.909488,0.794829
0.942178,0.939513
0.969737,0.615348
0.795599,0.95145
0.918713,0.779584
0.703945,0.976427
0.986284,0.972383
0.736903,0.996862
0.519204,0.800012
0.984693,0.518921
0.849038,0.776928
0.92836,0.841116
0.936006,0.809705
0.857071,0.794264
0.660949,0.836562
0.991897,0.76314
0.665425,0.779661
0.593188,0.911098
0.764199,0.747758
0.685539,0.855573
0.842008,0.990089
0.992702,0.680503
0.766514,0.984528
0.665979,0.852155
0.953017,0.984025
0.984247,0.409912
0.965078,0.966198
0.59233,0.28955
0.820729,0.80326
0.781401,0.822675
0.863463,0.619361
0.994537,0.767978
0.961826,0.861458
0.608894,0.937115
0.717151,0.850504
0.925571,0.774162
0.701704,0.976619
0.772339,0.644349
0.721354,0.607137
0.839073,0.632738
0.410247,0.886809
0.871396,0.981448
0.953803,0.862876
0.996241,0.997078
0.866806,0.784163
0.863172,0.747388
0.886566,0.515679
0.844784,0.889513
0.948717,0.847292
0.945766,0.815602
0.689289,0.859544
0.996151,0.847624
0.745041,0.353997
0.981228,0.905218
0.834234,0.828241
0.976583,0.888785
0.897536,0.963829
0.678755,0.869577
0.810369,0.893285
0.873742,0.643135
0.429449,0.903166
0.837821,0.986966
0.789442,0.866334
0.903896,0.524548
0.696437,0.694901
0.910938,0.936706
0.838633,0.911549
0.658718,0.968326
0.889262,0.947229
0.861653,0.76007
0.891079,0.955459
0.888474,0.930318
0.753386,0.994473
0.982722,0.741145
0.840015,0.447998
0.566017,0.897242
0.630447,0.82376
0.970264,0.764231
0.562236,0.709356
0.975294,0.593063
0.976886,0.670952
0.997862,0.642667
0.60216,0.97958
0.683136,0.789486
0.995925,0.985658
0.991509,0.966084
0.884353,0.687025
0.944246,0.951123
0.590778,0.723973
0.760395,0.954689
0.979457,0.90303
0.235679,0.54391
0.877621,0.615946
0.792183,0.78139
0.51588,0.915166
0.959111,0.837498
0.924297,0.792299
0.666478,0.997249
0.86586,0.796199
0.543668,0.756159
0.604881,0.822875
0.739303,0.874849
0.572885,0.735795
0.968631,0.908581
0.596735,0.845016
0.49396,0.691161
0.855129,0.991102
0.903329,0.933992
0.890668,0.929314
0.820262,0.459527
0.526852,0.917739
0.48948,0.978565
0.794537,0.888871
0.814722,0.940339
0.957258,0.824264
0.885934,0.916833
0.605284,0.690879
0.990386,0.717843
0.52263,0.846886
0.973479,0.862767
0.47311,0.718114
0.770525,0.908441
0.505051,0.966682
0.9127,0.564533
0.896668,0.831813
0.604,0.875925
0.713748,0.908957
0.696307,0.889425
0.901522,0.882343
0.838453,0.947894
0.731515,0.879336
0.845813,0.998495
0.970495,0.788041
0.760385,0.918305
0.255591,0.835
0.997213,0.814582
0.930321,0.546909
0.762031,0.722992
0.989233,0.72585
0.922682,0.845135
0.925036,0.917008
0.846446,0.504765
0.958014,0.911817
0.446263,0.908248
0.628943,0.790428
0.950935,0.979715
0.797539,0.977146
0.515162,0.763131
0.596539,0.944084
0.543927,0.993429
0.858199,0.98023
0.871906,0.786373
0.946798,0.790675
0.790933,0.977756
0.610867,0.638609
0.467625,0.848099
0.987903,0.837124
0.807547,0.921851
0.848595,0.975584
0.929735,0.94359
0.804844,0.952961
0.948001,0.992129
0.987736,0.935583
0.754818,0.715419
0.843554,0.909052
0.689755,0.84036
0.955343,0.930773
0.860029,0.900247
0.588632,0.839861
0.926965,0.590885
0.822136,0.383215
0.664826,0.60877
0.293647,0.618011
0.849978,0.918629
0.95875,0.697708
0.844064,0.930821
0.931826,0.786422
0.64876,0.761078
0.761755,0.883762
0.640444,0.699574
0.872101,0.855418
0.891655,0.27558
0.476226,0.83683
0.984724,0.858075
0.77075,0.920359
0.938696,0.991937
0.957235,0.99934
0.261318,0.98068
0.970703,0.850243
0.762277,0.868101
0.608527,0.665975
0.808552,0.938074
0.976627,0.653869
0.554639,0.894843
0.343001,0.813232
0.98186,0.966357
0.909005,0.914182
0.862815,0.779224
0.795355,0.695423
0.927383,0.803679
0.865609,0.447164
0.842727,0.663573
0.844859,0.903266
0.947215,0.946224
0.969707,0.862073
0.979038,0.802986
0.827028,0.880995
0.607619,0.603145
0.997626,0.802386
0.757261,0.980252
0.997584,0.510161
0.996122,0.822828
0.718389,0.803256
0.429687,0.437599
0.532976,0.697847
0.825672,0.7984
0.770326,0.827775
0.615254,0.896311
0.909305,0.959282
0.88516,0.892665
0.699478,0.561665
0.835308,0.659113
0.43523,0.873467
0.939722,0.754947
0.854192,0.86127
0.743595,0.998465
0.866016,0.913576
0.907631,0.888501
0.365607,0.926751
0.464895,0.938136
0.541809,0.996671
0.510033,0.708574
0.714364,0.652939
0.743824,0.844453
0.831878,0.796564
0.906078,0.757117
0.731705,0.848629
0.998572,0.61997
0.917916,0.932371
0.708729,0.860166
0.792383,0.807643
0.710698,0.886659
0.74575,0.937626
0.981172,0.997286
0.882355,0.88382
0.25576,0.94461
0.861255,0.879075
0.845988,0.927535
0.954021,0.928856
0.935784,0.674031
0.724445,0.996171
0.559002,0.633084
0.920049,0.918552
0.495375,0.649659
0.797794,0.653823
0.701785,0.804417
0.985373,0.95709
0.918236,0.819927
0.839912,0.646954
0.907725,0.934601
0.31414,0.608915
0.74214,0.736671
0.780799,0.912344
0.774243,0.889852
0.568088,0.823257
0.709424,0.937893
0.9682,0.986587
0.662186,0.988658
0.613467,0.964697
0.583813,0.816379
0.905489,0.536711
0.921275,0.988621
0.878494,0.980952
0.899995,0.72606
0.717678,0.942387
0.979705,0.780823
0.427356,0.609207
0.659337,0.592358
0.794238,0.733789
0.86895,0.987296
0.764527,0.978005
0.62396,0.619956
0.916853,0.961603
0.923875,0.960639
0.994375,0.583972
0.927574,0.585701
0.977479,0.806691
0.967837,0.691829
0.978607,0.834875
0.685807,0.772606
0.953661,0.927181
0.958739,0.853502
0.905234,0.601508
0.990467,0.548618
0.728295,0.628135
0.984122,0.912458
0.601447,0.867314
0.85842,0.81862
0.94336,0.661722
0.408109,0.833715
0.496167,0.951556
0.959416,0.75996
0.964212,0.864408
0.785147,0.524661
0.807261,0.935123
0.586044,0.853659
0.559854,0.813353
0.884487,0.437553
0.57384,0.927069
0.558386,0.851778
0.990421,0.973982
0.938929,0.918928
0.957384,0.731652
0.509049,0.900551
0.877818,0.90811
0.872391,0.777409
0.956047,0.782101
0.98546,0.831632
0.847431,0.980965
0.817553,0.954606
0.967049,0.859194
0.723438,0.759276
0.95866,0.947839
0.859335,0.875396
0.893643,0.945513
0.9993,0.812293
0.953213,0.932973
0.896365,0.576756
0.981163,0.844463
0.619032,0.653088
0.857272,0.80155
0.755952,0.945519
0.780077,0.912108
0.651067,0.935161
0.814094,0.917956
0.844026,0.956236
0.864462,0.998701
0.815371,0.503501
0.959361,0.973525
0.873648,0.998483
0.959069,0.851436
0.996809,0.854068
0.798782,0.872326
0.916009,0.958897
0.956792,0.898381
0.7832,0.951188
0.878078,0.883627
0.416364,0.825112
0.951455,0.745688
0.771664,0.947197
0.826281,0.941968
0.836727,0.814738
0.572092,0.966302
0.612465,0.984875
0.927501,0.538443
0.935608,0.655862
0.953808,0.97833
0.888974,0.676216
0.487044,0.554174
0.827538,0.903284
0.923739,0.973589
0.918161,0.961977
0.870772,0.998325
0.898826,0.962086
0.758502,0.925939
0.934489,0.960777
0.942542,0.953522
0.829955,0.785418
0.636555,0.748203
0.901052,0.847333
0.844444,0.672884
0.991862,0.789726
0.768458,0.896748
0.936477,0.827096
0.926024,0.688065
0.988441,0.857489
0.214714,0.91548
0.98079,0.855461
0.920281,0.977222
0.941251,0.810857
0.884891,0.969365
0.916498,0.974303
0.517561,0.577795
0.930476,0.849203
0.723123,0.982767
0.944605,0.962765
0.96351,0.835847
0.983689,0.849878
0.990442,0.953191
0.554761,0.925759
0.654144,0.870777
0.531303,0.761906
0.73119,0.967382
0.810953,0.851385
0.882152,0.802248
0.720998,0.880057
0.902016,0.885292
0.857173,0.9355
0.460153,0.716388
0.946416,0.984202
0.965452,0.742695
0.826688,0.922739
0.711205,0.953599
0.57062,0.718026
0.830921,0.638459
0.498594,0.972551
0.703926,0.974045
0.551926,0.799289
0.85196,0.928488
0.911443,0.838735
0.693689,0.876479
0.602081,0.93919
0.940366,0.705761
0.666246,0.975506
0.896874,0.344682
0.965336,0.880654
0.278755,0.912981
0.688774,0.927127
0.88085,0.869757
0.53156,0.687147
0.828813,0.707154
0.864642,0.747924
0.96537,0.979895
0.768424,0.578349
0.841087,0.713403
0.847588,0.943756
0.908321,0.933649
0.786837,0.994301
0.748158,0.998379
0.789319,0.984507
0.91113,0.667854
0.997531,0.823008
0.874124,0.863403
0.523833,0.910514
0.817753,0.827931
0.925902,0.932213
0.736182,0.790368
0.970832,0.865874
0.868975,0.816716
0.52024,0.745232
0.937594,0.791099
0.907788,0.673655
0.981343,0.930621
0.88882,0.817094
0.460498,0.654979
0.986133,0.545205
0.623146,0.976649
0.94078,0.944531
0.79732,0.74049
0.768313,0.977603
0.705835,0.937812
0.988969,0.962267
0.918634,0.789993
0.77395,0.548305
0.999518,0.871205
0.901948,0.76508
0.488152,0.984676
0.802663,0.691341
0.907036,0.775386
0.260381,0.697958
0.627833,0.766952
0.991794,0.946439
0.934996,0.786749
0.838663,0.626376
0.727489,0.713334
0.91434,0.967658
0.920327,0.999788
0.867311,0.692432
0.531904,0.983768
0.811021,0.761484
0.476245,0.987352
0.766665,0.88634
0.925024,0.684213
0.813125,0.787575
0.937596,0.637818
0.930246,0.851559
0.73681,0.674163
0.874612,0.85064
0.621498,0.712485
0.973543,0.976187
0.95255,0.900557
0.937725,0.770083
0.617037,0.959966
0.62763,0.925614
0.66379,0.734721
0.811762,0.8624
0.879184,0.898849
0.744613,0.580109
0.974855,0.698026
0.379353,0.928634
0.592774,0.633851
0.787253,0.272696
0.999274,0.798525
0.974427,0.890712
0.780484,0.610124
0.246402,0.856591
0.726893,0.706471
0.719804,0.729874
0.866585,0.897378
0.95057,0.742402
0.549785,0.676834
0.845194,0.625042
0.458406,0.917429
0.800033,0.9978
0.98046,0.772487
0.785167,0.654523
0.865136,0.981236
0.901637,0.873565
0.774642,0.889664
0.636246,0.863128
0.641737,0.836419
0.970585,0.952697
0.723485,0.539451
0.943249,0.942017
0.774331,0.984214
0.971825,0.942539
0.855498,0.971
0.819745,0.879992
0.850457,0.938706
0.635089,0.830433
0.747487,0.735473
0.867729,0.817519
0.747167,0.790798
0.918783,0.918456
0.404815,0.6432
0.850738,0.798274
0.84108,0.856534
0.644911,0.776984
0.685484,0.945037
0.700002,0.989135
0.825473,0.932982
0.937859,0.931253
0.450223,0.585377
0.883923,0.87739
0.824711,0.777575
0.764584,0.992146
0.92806,0.957394
0.423327,0.841334
0.601429,0.718212
0.762619,0.798521
0.972248,0.69727
0.798464,0.94129
0.713879,0.916653
0.551451,0.918826
0.669251,0.97043
0.765069,0.600024
0.946486,0.975495
0.912444,0.967662
0.863362,0.942302
0.899294,0.982856
0.976478,0.894776
0.996692,0.904776
0.590715,0.853781
0.902733,0.665543
0.639901,0.993789
0.806382,0.933428
0.988981,0.782089
0.976914,0.726438
0.994227,0.534992
0.7741,0.931397
0.663994,0.91939
0.526079,0.765214
0.957342,0.756907
0.992057,0.943851
0.921077,0.915618
0.916628,0.932618
0.523224,0.959487
0.799745,0.714551
0.981517,0.830194
0.304721,0.596587
0.705151,0.880726
0.954029,0.694658
0.892249,0.847009
0.813402,0.997587
0.883331,0.825504
0.951563,0.795484
0.912375,0.624581
0.537874,0.995704
0.949685,0.887245
0.915315,0.892466
0.977854,0.959159
0.996759,0.990327
0.862393,0.905277
0.864816,0.961633
0.726413,0.903602
0.530758,0.986564
0.982903,0.989639
0.919468,0.87592
0.954082,0.725038
0.617356,0.747875
0.601045,0.913939
0.782905,0.730275
0.534794,0.630952
0.932346,0.669036
0.591714,0.978994
0.991761,0.821509
0.86072,0.947635
0.694732,0.797584
0.520369,0.401353
0.773386,0.85101
0.98915,0.909331
0.545843,0.816262
0.641251,0.789468
0.811014,0.8725
0.576824,0.94185
0.960657,0.793251
0.702105,0.845434
0.896609,0.876226
0.848346,0.74572
0.603838,0.760627
0.978078,0.931896
0.786103,0.788698
0.912127,0.701591
0.992629,0.851994
0.660292,0.816009
0.907747,0.901669
0.910842,0.940155
0.859075,0.964211
0.682912,0.525811
0.897709,0.87082
0.948625,0.987609
0.915682,0.757902
0.705103,0.862074
0.40642,0.780345
0.671095,0.908447
0.981317,0.964458
0.440108,0.71878
0.751169,0.535241
0.987345,0.490679
0.797712,0.703381
0.983755,0.742946
0.850948,0.833654
0.993524,0.730992
0.876747,0.910812
0.643515,0.790736
0.846581,0.905349
0.890889,0.94203
0.799494,0.992634
0.807414,0.779547
0.636337,0.586461
0.934475,0.705707
0.954119,0.886398
0.800414,0.937305
0.60395,0.999331
0.908009,0.993244
0.336319,0.586471
0.733453,0.919289
0.855401,0.881643
0.903556,0.999348
0.752945,0.946186
0.704795,0.908175
0.688417,0.746352
0.949957,0.826001
0.882305,0.831069
0.477849,0.266985
0.851278,0.951388
0.828408,0.773293
0.936502,0.984718
0.924551,0.738074
0.917479,0.938802
0.924473,0.889932
0.812263,0.971623
0.696795,0.376789
0.873093,0.722566
0.886983,0.878647
0.723025,0.743945
0.352453,0.86418
0.784031,0.992303
0.879788,0.902382
0.898819,0.980137
0.855371,0.820054
0.581612,0.867696
0.892725,0.825118
0.787639,0.77833
0.31961,0.836311
0.897126,0.868072
0.997691,0.9369
0.410288,0.951833
0.920261,0.951209
0.852869,0.936748
0.95402,0.579798
0.937969,0.974706
0.964072,0.609972
0.803424,0.911762
0.968798,0.933156
0.858973,0.81099
0.766836,0.967179
0.997065,0.824596
0.935723,0.948346
0.924801,0.74269
0.943067,0.953166
0.870919,0.999537
0.831498,0.858741
0.78731,0.624647
0.781337,0.913634
0.919931,0.843328
0.985409,0.893609
0.914355,0.666644
0.897216,0.895099
0.788183,0.845207
0.71925,0.558842
0.896606,0.6769
0.830248,0.67602
0.994111,0.863006
0.831796,0.905629
0.958508,0.780364
0.725412,0.940576
0.948422,0.997974
0.866462,0.892168
0.765123,0.908792
0.932817,0.689765
0.930714,0.942505
0.833854,0.963254
0.980658,0.978914
0.960197,0.974942
0.708763,0.748595
0.617544,0.801661
0.941577,0.909925
0.965724,0.991813
0.900504,0.86086
0.906847,0.960133
0.77969,0.889861
0.637116,0.91351
0.761624,0.870538
0.901609,0.863804
0.776991,0.724026
0.944292,0.726721
0.908321,0.884224
0.873818,0.806651
0.392643,0.807771
0.632716,0.800436
0.966277,0.993627
0.794976,0.831082
0.731392,0.904127
0.8958,0.662886
0.808221,0.717894
0.732036,0.981746
0.883405,0.952763
0.529784,0.974541
0.845563,0.877498
0.757467,0.774134
0.948051,0.722532
0.980367,0.732924
0.906021,0.992862
0.557037,0.823576
0.681212,0.954983
0.96986,0.875876
0.557512,0.91214
0.781632,0.818854
0.922371,0.774767
0.750173,0.95319
0.726795,0.786248
0.978122,0.93249
0.431739,0.626069
0.743052,0.986254
0.515263,0.693761
0.444108,0.966232
0.585291,0.926029
0.830476,0.998484
0.877983,0.908038
0.98433,0.960483
0.946746,0.676606
0.827617,0.705494
0.915886,0.894694
0.857438,0.642504
0.508236,0.896645
0.819726,0.917682
0.862609,0.686578
0.323813,0.771911
0.833758,0.958175
0.544818,0.991678
0.924161,0.572767
0.554373,0.91307
0.994797,0.731756
0.497462,0.512828
0.369773,0.937681
0.736938,0.84395
0.727355,0.926088
